CustomerID,Gender,Age,Country,TenureMonths,ContractType,PaymentMethod,InternetService,HasPhoneService,AddonStreaming,MonthlyCharges,TotalCharges,SupportTicketsLast6M,IsActiveAppUser,SatisfactionScore,Churn,ChurnReason
C1240,Male,77,Finland,0,Month-to-month,Direct debit,DSL,Yes,Yes,69.69,0.0,2,Yes,4,0,
C1241,Female,44,Finland,116,Month-to-month,Direct debit,DSL,Yes,No,46.05,5331.36,5,No,4,0,
C1242,Female,42,Sweden,115,Month-to-month,Electronic invoice,DSL,Yes,Yes,48.93,5643.01,6,No,4,1,Competitor
C1243,Female,73,Finland,108,Two year,Direct debit,Mobile,Yes,Yes,46.11,4971.07,1,No,5,0,
C1244,Female,72,Finland,93,Two year,Bank transfer,Mobile,Yes,No,33.78,3150.36,0,Yes,5,0,
C1245,Female,27,Germany,104,Two year,Direct debit,Fiber,Yes,Yes,88.73,9212.31,1,Yes,4,1,Moving
C1246,Female,64,Germany,110,Month-to-month,Electronic invoice,DSL,Yes,Yes,31.54,3485.72,2,No,5,0,
C1247,Male,40,Sweden,2,Month-to-month,Bank transfer,Fiber,Yes,No,59.61,135.03,0,Yes,4,0,
C1248,Male,38,Germany,45,Two year,Credit card,Mobile,Yes,No,16.2,719.94,2,Yes,5,0,
C1249,Female,38,Finland,54,Month-to-month,Direct debit,Mobile,Yes,No,17.15,929.15,1,Yes,5,0,
C1250,Female,60,Norway,74,Two year,Bank transfer,DSL,Yes,Yes,55.42,4100.58,1,Yes,5,0,
C1251,Female,30,Norway,87,One year,Electronic invoice,Fiber,No,Yes,54.07,4701.59,3,No,4,0,
C1252,Female,54,Sweden,85,Month-to-month,Bank transfer,DSL,Yes,No,50.82,4295.94,1,No,5,1,Moving
C1253,Male,50,Sweden,63,Two year,Credit card,Mobile,Yes,No,48.06,3006.83,3,Yes,4,0,
C1254,Male,41,Sweden,107,Two year,Electronic invoice,Fiber,Yes,Yes,88.72,9485.33,2,No,4,0,
C1255,Female,61,Sweden,44,Two year,Electronic invoice,DSL,Yes,No,46.58,2050.9,0,Yes,5,0,
C1256,Male,28,Denmark,25,Month-to-month,Credit card,Mobile,Yes,Yes,52.51,1295.08,1,Yes,4,1,Moving
C1257,Male,34,Finland,76,Month-to-month,Electronic invoice,DSL,No,Yes,40.16,3052.45,0,No,5,1,Moving
C1258,Female,21,Finland,64,One year,Bank transfer,Mobile,Yes,Yes,40.65,2555.81,0,Yes,5,0,
C1259,Male,64,Finland,23,One year,Bank transfer,DSL,Yes,No,27.61,635.09,1,Yes,5,0,
C1260,Female,42,Finland,73,Month-to-month,Electronic invoice,Fiber,Yes,Yes,70.52,5149.5,3,No,4,1,Other
C1261,Male,47,Sweden,34,Month-to-month,Bank transfer,Mobile,Yes,No,46.23,1588.19,0,Yes,5,0,
C1262,Female,26,Finland,23,Month-to-month,Credit card,Fiber,Yes,No,45.98,1085.99,3,Yes,4,0,
C1263,Male,38,Germany,27,Two year,Bank transfer,Fiber,No,Yes,68.64,1866.97,3,Yes,4,0,
C1264,Male,37,Finland,99,Two year,Direct debit,Fiber,No,No,84.5,8401.45,1,No,4,0,
C1265,Male,36,Finland,79,Two year,Credit card,DSL,Yes,Yes,33.21,2623.0,1,Yes,5,0,
C1266,Male,36,Norway,103,Month-to-month,Direct debit,Fiber,No,No,43.85,4517.48,0,Yes,5,0,
C1267,Male,29,Finland,15,Two year,Direct debit,Mobile,Yes,Yes,26.58,414.83,1,No,5,0,
C1268,Male,54,Norway,58,Month-to-month,Bank transfer,Mobile,Yes,Yes,56.79,3291.68,1,No,4,0,
C1269,Female,59,Norway,80,One year,Direct debit,Mobile,Yes,Yes,46.19,3688.58,2,Yes,5,0,
C1270,Male,34,Finland,114,Two year,Electronic invoice,Fiber,Yes,Yes,78.92,9024.36,0,Yes,5,0,
C1271,Female,54,Finland,53,One year,Bank transfer,Mobile,No,Yes,37.39,1996.14,1,Yes,5,1,Moving
C1272,Female,71,Sweden,78,One year,Bank transfer,Mobile,No,Yes,55.71,4358.57,0,Yes,5,0,
C1273,Female,65,Finland,15,Month-to-month,Credit card,Fiber,No,No,66.11,974.36,1,No,4,1,Competitor
C1274,Male,56,Finland,14,Month-to-month,Direct debit,DSL,Yes,Yes,41.63,601.69,4,Yes,4,1,Other
C1275,Female,45,Finland,120,Two year,Electronic invoice,Fiber,Yes,Yes,72.51,8702.85,4,Yes,4,1,Competitor
C1276,Male,58,Finland,97,Two year,Bank transfer,Mobile,Yes,No,42.32,4085.25,3,No,4,0,
C1277,Male,52,Sweden,10,One year,Bank transfer,Fiber,Yes,No,56.18,575.74,1,Yes,4,0,
C1278,Other,64,Norway,64,One year,Bank transfer,Mobile,Yes,No,36.8,2331.22,1,No,5,0,
C1279,Male,65,Norway,78,Two year,Direct debit,DSL,Yes,Yes,38.66,2967.33,3,Yes,4,0,
C1280,Female,35,Finland,89,Month-to-month,Credit card,None,No,No,41.63,3668.97,1,Yes,5,0,
C1281,Female,31,Finland,114,Month-to-month,Electronic invoice,Fiber,No,Yes,61.17,6968.41,1,No,5,0,
C1282,Female,52,Germany,67,Two year,Credit card,Fiber,Yes,No,71.42,4815.96,2,Yes,4,0,
C1283,Female,61,Norway,42,Month-to-month,Direct debit,DSL,Yes,No,38.78,1635.02,1,Yes,5,0,
C1284,Male,58,Germany,68,Two year,Bank transfer,DSL,Yes,No,55.26,3755.63,0,No,5,0,
C1285,Male,77,Sweden,98,Month-to-month,Direct debit,Mobile,Yes,Yes,59.43,5850.52,2,Yes,4,1,Moving
C1286,Female,24,Norway,12,One year,Credit card,None,Yes,No,45.18,552.37,4,Yes,4,0,
C1287,Male,58,Sweden,9,One year,Direct debit,Fiber,Yes,No,63.72,593.96,2,No,4,0,
C1288,Male,30,Finland,74,Month-to-month,Credit card,DSL,Yes,No,21.71,1625.99,0,No,5,0,
C1289,Male,35,Sweden,81,Month-to-month,Credit card,Fiber,Yes,No,68.55,5546.28,0,No,5,0,
C1290,Male,54,Sweden,97,Two year,Bank transfer,DSL,Yes,No,39.45,3822.02,1,No,5,0,
C1291,Male,30,Finland,102,One year,Direct debit,DSL,No,No,32.71,3319.75,1,Yes,5,0,
C1292,Male,53,Finland,40,Month-to-month,Credit card,Mobile,Yes,No,22.36,911.02,0,No,5,1,Competitor
C1293,Female,48,Denmark,105,Two year,Credit card,Mobile,No,No,15.0,1550.45,2,No,5,0,
C1294,Female,19,Germany,49,Month-to-month,Electronic invoice,DSL,Yes,Yes,29.46,1425.82,0,Yes,5,1,Competitor
C1295,Female,33,Sweden,86,Two year,Electronic invoice,Fiber,Yes,No,36.92,3173.72,0,No,5,0,
C1296,Male,26,Finland,70,One year,Credit card,DSL,Yes,Yes,30.11,2109.9,2,Yes,5,0,
C1297,Male,26,Finland,58,Month-to-month,Direct debit,DSL,Yes,No,49.31,2871.71,1,Yes,5,0,
C1298,Male,55,Norway,38,Two year,Bank transfer,DSL,Yes,Yes,35.77,1358.43,1,Yes,5,0,
C1299,Female,28,Finland,2,Month-to-month,Direct debit,Fiber,Yes,No,49.29,91.31,2,Yes,4,1,Competitor
C1300,Female,71,Germany,75,Month-to-month,Electronic invoice,DSL,Yes,No,52.91,3982.71,1,Yes,5,0,
C1301,Male,73,Finland,6,Month-to-month,Credit card,Fiber,Yes,Yes,58.34,368.33,1,Yes,4,1,Competitor
C1302,Female,39,Sweden,48,Month-to-month,Direct debit,DSL,No,No,53.42,2530.16,0,No,5,0,
C1303,Male,50,Norway,25,Month-to-month,Bank transfer,DSL,Yes,No,45.58,1160.89,3,Yes,4,1,Moving
C1304,Female,53,Denmark,32,Month-to-month,Direct debit,DSL,No,Yes,47.56,1515.38,2,Yes,4,0,
C1305,Female,62,Sweden,100,One year,Direct debit,Mobile,Yes,No,18.24,1855.96,0,Yes,5,0,
C1306,Female,40,Sweden,47,Month-to-month,Electronic invoice,Mobile,No,No,21.02,974.94,2,No,5,0,
C1307,Female,62,Germany,78,Two year,Credit card,Mobile,No,Yes,40.79,3161.73,1,Yes,5,0,
C1308,Female,62,Finland,1,Month-to-month,Credit card,Fiber,Yes,No,59.58,72.54,2,No,4,1,Competitor
C1309,Male,51,Germany,104,One year,Credit card,Fiber,Yes,No,57.55,6027.82,2,No,4,0,
C1310,Female,26,Finland,70,Two year,Electronic invoice,Fiber,Yes,No,57.08,3963.14,1,Yes,5,1,Competitor
C1311,Male,41,Denmark,31,Two year,Direct debit,DSL,Yes,No,43.8,1374.57,4,Yes,4,0,
C1312,Female,25,Norway,3,Month-to-month,Direct debit,Mobile,Yes,No,17.2,62.81,0,Yes,5,1,Competitor
C1313,Female,24,Finland,19,One year,Credit card,Fiber,Yes,No,61.81,1173.74,3,Yes,4,0,
C1314,Female,53,Germany,113,Month-to-month,Electronic invoice,Fiber,No,No,67.23,7638.46,3,Yes,4,0,
C1315,Male,35,Finland,116,Two year,Electronic invoice,Fiber,No,No,83.0,9589.73,3,Yes,4,0,
C1316,Female,20,Finland,35,Month-to-month,Direct debit,Fiber,Yes,Yes,59.33,2098.8,4,No,4,0,
C1317,Female,45,Norway,31,One year,Bank transfer,None,Yes,Yes,58.05,1819.01,3,Yes,4,0,
C1318,Female,23,Sweden,27,Two year,Credit card,Fiber,Yes,No,69.17,1891.54,0,Yes,4,0,
C1319,Male,61,Norway,76,Month-to-month,Direct debit,Fiber,Yes,No,80.41,6132.57,1,No,4,1,Competitor
C1320,Male,61,Finland,0,Month-to-month,Direct debit,Fiber,Yes,Yes,72.64,4.71,3,Yes,4,1,Moving
C1321,Male,38,Finland,59,One year,Credit card,None,Yes,Yes,48.93,2880.77,2,Yes,4,0,
C1322,Male,45,Finland,55,One year,Direct debit,Fiber,No,No,60.52,3316.39,1,No,4,1,Competitor
C1323,Female,57,Finland,34,Two year,Credit card,Fiber,Yes,Yes,78.18,2669.87,0,Yes,4,0,
C1324,Male,71,Sweden,111,Two year,Direct debit,DSL,Yes,Yes,32.45,3601.83,0,Yes,5,0,
C1325,Other,71,Denmark,29,Month-to-month,Bank transfer,Mobile,Yes,Yes,41.46,1198.12,4,Yes,4,0,
C1326,Male,18,Germany,53,Month-to-month,Credit card,DSL,Yes,No,24.42,1283.19,0,No,5,0,
C1327,Male,53,Denmark,35,Two year,Bank transfer,Fiber,Yes,No,50.83,1770.9,1,Yes,4,0,
C1328,Female,38,Finland,120,One year,Bank transfer,Mobile,Yes,Yes,48.7,5859.54,2,Yes,5,0,
C1329,Female,77,Sweden,54,Two year,Credit card,None,Yes,Yes,65.61,3543.31,0,No,5,0,
C1330,Female,60,Finland,88,Month-to-month,Electronic invoice,Fiber,Yes,No,67.45,5959.78,3,Yes,4,1,Other
C1331,Female,52,Finland,79,One year,Credit card,Mobile,Yes,No,38.0,2974.94,1,Yes,5,0,
C1332,Female,30,Sweden,57,One year,Bank transfer,DSL,Yes,No,41.58,2382.47,1,No,5,1,Other
C1333,Male,74,Finland,82,One year,Credit card,Mobile,Yes,Yes,35.44,2885.92,1,Yes,5,1,Competitor
C1334,Other,66,Finland,64,One year,Credit card,Fiber,Yes,No,37.92,2451.06,0,Yes,5,1,Competitor
C1335,Other,71,Germany,68,One year,Credit card,Fiber,Yes,No,62.06,4244.8,1,Yes,4,1,Moving
C1336,Female,71,Sweden,50,One year,Credit card,Mobile,No,Yes,60.61,3002.29,0,No,5,0,
C1337,Male,27,Sweden,21,Month-to-month,Direct debit,Mobile,Yes,No,35.12,722.21,2,No,4,0,
C1338,Female,70,Finland,87,Month-to-month,Credit card,DSL,No,Yes,56.15,4870.59,0,No,5,1,Other
C1339,Male,61,Finland,106,One year,Direct debit,Mobile,Yes,Yes,53.43,5688.83,5,No,4,1,Moving
C1340,Male,64,Germany,108,One year,Credit card,DSL,Yes,Yes,47.59,5127.84,3,No,4,0,
C1341,Male,70,Finland,115,One year,Credit card,Mobile,Yes,No,27.48,3174.0,2,No,5,0,
C1342,Male,27,Sweden,100,One year,Bank transfer,Fiber,Yes,Yes,63.32,6318.78,3,Yes,4,0,
C1343,Female,63,Finland,52,Two year,Electronic invoice,DSL,Yes,Yes,38.86,2042.23,0,No,5,0,
C1344,Female,30,Sweden,99,Two year,Direct debit,Fiber,Yes,Yes,80.74,8016.75,4,No,4,1,Competitor
C1345,Female,54,Finland,35,Month-to-month,Direct debit,Fiber,Yes,Yes,87.28,3088.2,0,No,4,0,
C1346,Male,55,Denmark,67,Month-to-month,Credit card,Fiber,Yes,No,97.53,6531.08,0,Yes,4,1,Other
C1347,Male,41,Denmark,35,Month-to-month,Electronic invoice,DSL,Yes,Yes,49.0,1715.06,0,Yes,5,0,
C1348,Male,19,Denmark,51,Two year,Credit card,DSL,Yes,Yes,55.48,2826.7,2,No,4,1,Other
C1349,Other,39,Finland,52,One year,Credit card,Mobile,Yes,No,23.27,1210.57,2,Yes,5,0,
C1350,Male,34,Denmark,81,Month-to-month,Direct debit,DSL,Yes,No,22.62,1823.71,1,No,5,1,Moving
C1351,Female,53,Sweden,49,Two year,Bank transfer,Fiber,Yes,No,68.97,3400.67,3,No,4,0,
C1352,Female,31,Sweden,79,Month-to-month,Electronic invoice,Fiber,Yes,Yes,89.28,7037.91,1,No,4,1,Competitor
C1353,Male,27,Norway,40,One year,Credit card,DSL,Yes,No,32.7,1305.11,1,Yes,5,0,
C1354,Female,52,Finland,17,One year,Electronic invoice,Fiber,Yes,Yes,87.12,1484.89,0,Yes,4,1,Other
C1355,Female,42,Finland,21,One year,Direct debit,Fiber,Yes,Yes,67.83,1434.24,4,Yes,4,1,Moving
C1356,Female,20,Denmark,65,Month-to-month,Direct debit,Fiber,Yes,No,66.58,4303.88,6,No,3,1,Other
C1357,Female,64,Finland,20,Two year,Credit card,Fiber,Yes,No,46.8,931.08,5,No,4,0,
C1358,Male,55,Norway,99,Two year,Credit card,Fiber,Yes,No,74.06,7332.38,0,Yes,5,1,Competitor
C1359,Male,34,Sweden,43,Month-to-month,Electronic invoice,Fiber,Yes,Yes,93.31,4028.38,0,No,4,1,Competitor
C1360,Female,29,Germany,102,Month-to-month,Bank transfer,Mobile,No,No,22.66,2307.05,0,No,5,1,Competitor
C1361,Female,71,Germany,46,One year,Direct debit,DSL,Yes,Yes,68.19,3134.7,2,No,4,0,
C1362,Male,69,Germany,38,Two year,Electronic invoice,None,Yes,No,59.44,2261.47,2,Yes,4,1,Moving
C1363,Female,41,Finland,28,Two year,Credit card,Fiber,Yes,Yes,56.2,1594.58,1,Yes,4,0,
C1364,Female,46,Finland,53,One year,Direct debit,Mobile,Yes,Yes,57.36,2999.05,3,Yes,4,0,
C1365,Female,60,Sweden,89,Two year,Direct debit,Fiber,Yes,No,86.2,7673.92,0,Yes,5,0,
C1366,Male,42,Finland,84,Month-to-month,Credit card,Fiber,Yes,No,65.01,5484.23,1,No,5,1,Competitor
C1367,Female,53,Finland,16,Month-to-month,Credit card,Mobile,Yes,No,49.15,769.86,1,Yes,4,0,
C1368,Female,75,Norway,79,Two year,Bank transfer,DSL,Yes,No,39.46,3102.28,3,No,4,0,
C1369,Male,77,Sweden,59,Two year,Bank transfer,DSL,Yes,No,46.97,2795.71,0,No,5,0,
C1370,Male,43,Germany,30,One year,Direct debit,DSL,Yes,No,52.96,1581.82,2,Yes,4,1,Moving
C1371,Other,55,Finland,114,Two year,Credit card,None,Yes,No,39.18,4460.13,7,No,4,0,
C1372,Male,18,Finland,72,Two year,Electronic invoice,Fiber,Yes,No,60.87,4388.18,1,Yes,5,1,Other
C1373,Female,37,Finland,94,Two year,Credit card,Fiber,Yes,Yes,54.43,5056.74,1,No,5,1,Competitor
C1374,Female,72,Germany,77,Two year,Direct debit,Mobile,Yes,Yes,62.08,4743.79,1,Yes,5,0,
C1375,Male,45,Denmark,48,Two year,Direct debit,Fiber,No,No,81.53,3925.03,1,No,4,1,Moving
C1376,Female,33,Denmark,100,Month-to-month,Credit card,Mobile,Yes,No,32.97,3292.1,0,No,5,0,
C1377,Male,64,Germany,1,One year,Credit card,Fiber,Yes,Yes,67.58,64.37,6,No,3,0,
C1378,Female,34,Sweden,115,Month-to-month,Direct debit,Mobile,Yes,Yes,26.59,3044.7,2,No,5,1,Moving
C1379,Male,57,Sweden,47,Two year,Electronic invoice,DSL,Yes,No,20.26,946.72,0,Yes,5,0,
C1380,Female,45,Finland,109,One year,Credit card,DSL,Yes,No,41.16,4510.28,1,Yes,5,0,
C1381,Male,75,Norway,13,One year,Bank transfer,Fiber,Yes,No,47.93,625.73,1,Yes,4,0,
C1382,Male,29,Sweden,58,One year,Bank transfer,Fiber,Yes,Yes,79.62,4639.15,2,Yes,4,0,
C1383,Other,44,Sweden,96,Month-to-month,Credit card,Fiber,Yes,No,72.17,6925.23,1,No,4,1,Moving
C1384,Male,71,Germany,98,Month-to-month,Direct debit,Fiber,Yes,Yes,96.2,9427.99,2,Yes,4,0,
C1385,Female,70,Germany,57,Two year,Electronic invoice,DSL,Yes,Yes,41.77,2387.4,0,No,5,0,
C1386,Male,59,Denmark,102,Two year,Bank transfer,Fiber,Yes,Yes,104.44,10663.41,1,No,4,0,
C1387,Female,76,Denmark,57,One year,Electronic invoice,Fiber,Yes,No,43.71,2474.52,1,Yes,5,0,
C1388,Male,64,Norway,110,Two year,Credit card,DSL,Yes,No,45.7,5026.48,2,Yes,5,1,Competitor
C1389,Other,47,Finland,50,Two year,Direct debit,Fiber,Yes,No,60.16,2994.49,1,No,4,0,
C1390,Male,58,Finland,83,Two year,Bank transfer,Fiber,Yes,Yes,79.06,6592.16,2,Yes,4,0,
C1391,Male,51,Norway,1,Month-to-month,Bank transfer,Fiber,Yes,No,54.09,19.61,0,Yes,4,0,
C1392,Male,54,Denmark,114,Two year,Bank transfer,DSL,Yes,No,25.39,2906.18,0,Yes,5,1,Moving
C1393,Male,23,Finland,40,One year,Credit card,Mobile,Yes,No,45.99,1824.13,1,No,5,0,
C1394,Female,24,Germany,82,Two year,Direct debit,Fiber,Yes,No,66.37,5419.64,0,No,5,1,Competitor
C1395,Male,49,Finland,100,Two year,Direct debit,DSL,Yes,Yes,70.25,7018.96,3,Yes,4,0,
C1396,Female,49,Finland,81,Two year,Credit card,Fiber,Yes,No,51.47,4194.88,2,Yes,4,0,
C1397,Male,70,Norway,15,One year,Electronic invoice,Mobile,Yes,No,51.88,765.35,4,Yes,4,0,
C1398,Male,42,Finland,3,Month-to-month,Bank transfer,Fiber,Yes,No,56.88,134.56,2,Yes,4,1,Competitor
C1399,Female,50,Finland,11,Month-to-month,Direct debit,Mobile,Yes,No,16.63,164.04,2,No,5,1,Other
C1400,Female,72,Finland,28,One year,Credit card,DSL,No,Yes,42.13,1182.11,0,Yes,5,1,Other
C1401,Male,75,Denmark,6,Month-to-month,Credit card,Mobile,Yes,No,45.61,241.33,2,No,4,0,
C1402,Male,24,Sweden,13,One year,Bank transfer,Fiber,Yes,No,64.25,849.67,1,Yes,4,1,Competitor
C1403,Male,69,Norway,118,Two year,Direct debit,DSL,Yes,Yes,39.4,4617.58,2,Yes,5,1,Other
C1404,Female,74,Norway,11,Two year,Direct debit,Fiber,Yes,No,62.13,673.79,1,Yes,4,0,
C1405,Female,79,Finland,98,Month-to-month,Bank transfer,None,No,Yes,39.87,3923.64,1,No,5,0,
C1406,Male,29,Germany,4,Month-to-month,Credit card,Mobile,Yes,Yes,53.3,203.16,1,No,4,1,Moving
C1407,Female,33,Finland,80,Month-to-month,Bank transfer,Fiber,Yes,No,66.78,5315.54,2,Yes,4,0,
C1408,Female,33,Germany,105,Month-to-month,Direct debit,DSL,Yes,No,49.88,5235.58,0,Yes,5,0,
C1409,Female,60,Sweden,31,Month-to-month,Direct debit,Fiber,Yes,Yes,81.93,2529.96,1,No,4,1,Competitor
C1410,Female,70,Germany,73,Two year,Credit card,DSL,No,Yes,67.93,4983.13,2,Yes,4,0,
C1411,Male,53,Finland,42,Month-to-month,Credit card,DSL,No,Yes,54.75,2315.94,3,Yes,4,0,
C1412,Male,30,Sweden,80,Two year,Direct debit,Fiber,Yes,Yes,60.81,4874.93,0,Yes,5,0,
C1413,Male,24,Finland,68,Month-to-month,Credit card,Mobile,Yes,Yes,64.57,4391.19,1,Yes,4,0,
C1414,Male,53,Finland,44,Two year,Credit card,Fiber,Yes,Yes,60.97,2678.3,0,Yes,5,0,
C1415,Female,64,Norway,105,Two year,Credit card,DSL,Yes,Yes,51.18,5369.42,1,Yes,5,0,
C1416,Female,68,Finland,8,Two year,Bank transfer,Fiber,Yes,No,66.42,497.17,2,Yes,4,1,Other
C1417,Male,26,Norway,48,Two year,Bank transfer,Mobile,Yes,No,15.0,720.06,2,Yes,5,0,
C1418,Male,49,Finland,32,Two year,Direct debit,Mobile,No,No,28.1,883.35,4,No,4,0,
C1419,Male,28,Finland,99,Two year,Credit card,Fiber,Yes,No,46.41,4592.88,2,Yes,5,0,
C1420,Female,25,Denmark,99,Two year,Direct debit,None,Yes,Yes,31.37,3106.67,1,Yes,5,0,
C1421,Male,50,Sweden,17,Month-to-month,Credit card,Mobile,Yes,No,16.96,278.61,3,Yes,4,0,
C1422,Female,40,Norway,8,Month-to-month,Electronic invoice,DSL,No,No,20.38,181.7,1,No,5,1,Moving
C1423,Male,42,Norway,61,Month-to-month,Direct debit,Fiber,Yes,No,51.47,3118.17,2,Yes,4,0,
C1424,Male,73,Denmark,56,Two year,Direct debit,None,Yes,Yes,61.3,3422.92,1,No,4,0,
C1425,Other,25,Finland,28,One year,Credit card,Fiber,Yes,Yes,84.36,2355.51,3,No,4,1,Competitor
C1426,Other,62,Norway,113,Two year,Credit card,DSL,No,No,45.4,5153.31,2,No,5,0,
C1427,Male,39,Germany,77,Two year,Bank transfer,Fiber,No,No,69.15,5325.17,1,Yes,4,0,
C1428,Female,76,Denmark,24,One year,Direct debit,Fiber,Yes,No,92.77,2226.13,0,Yes,4,0,
C1429,Female,21,Sweden,14,One year,Credit card,None,Yes,Yes,65.51,934.55,1,No,4,1,Moving
C1430,Female,57,Norway,5,One year,Electronic invoice,Fiber,Yes,Yes,85.53,417.21,2,Yes,4,1,Competitor
C1431,Male,20,Denmark,119,Month-to-month,Electronic invoice,Fiber,Yes,No,72.44,8637.86,2,No,4,0,
C1432,Female,46,Norway,41,Two year,Bank transfer,Mobile,Yes,No,26.18,1081.34,1,Yes,5,1,Other
C1433,Female,58,Finland,28,Month-to-month,Electronic invoice,Fiber,Yes,Yes,92.52,2615.31,0,Yes,4,0,
C1434,Female,46,Finland,78,Two year,Credit card,DSL,Yes,No,43.29,3369.04,1,No,5,0,
C1435,Male,51,Denmark,92,Month-to-month,Credit card,Mobile,No,Yes,49.02,4503.95,0,No,5,1,Moving
C1436,Male,51,Finland,3,One year,Credit card,Fiber,Yes,No,70.55,214.49,1,No,4,0,
C1437,Male,45,Denmark,81,One year,Direct debit,Fiber,Yes,No,43.0,3481.78,2,No,5,1,Other
C1438,Female,30,Sweden,113,Month-to-month,Credit card,Fiber,Yes,No,37.67,4272.06,3,No,5,0,
C1439,Male,32,Sweden,56,Month-to-month,Electronic invoice,DSL,No,Yes,69.99,3915.11,1,Yes,4,1,Moving
C1440,Female,77,Finland,48,One year,Credit card,Mobile,Yes,Yes,55.96,2664.87,2,Yes,4,0,
C1441,Other,40,Finland,43,Two year,Bank transfer,Fiber,Yes,No,48.16,2097.97,0,Yes,5,0,
C1442,Male,61,Germany,102,Two year,Electronic invoice,Fiber,Yes,Yes,61.82,6343.94,2,No,4,1,Moving
C1443,Female,43,Germany,79,One year,Credit card,DSL,Yes,No,44.41,3477.04,0,Yes,5,0,
C1444,Male,21,Norway,74,One year,Credit card,Fiber,Yes,No,65.2,4834.4,2,No,4,0,
C1445,Female,43,Sweden,13,One year,Direct debit,Mobile,No,Yes,45.01,600.07,2,Yes,4,0,
C1446,Male,57,Norway,2,Month-to-month,Credit card,Mobile,No,No,15.0,34.87,0,Yes,5,0,
C1447,Female,26,Norway,114,Two year,Credit card,Mobile,No,Yes,31.22,3590.56,2,No,5,0,
C1448,Female,72,Norway,113,One year,Credit card,Fiber,Yes,No,58.02,6529.42,1,Yes,5,0,
C1449,Female,22,Finland,61,Two year,Bank transfer,Mobile,No,No,38.27,2323.2,2,Yes,5,1,Moving
C1450,Female,73,Norway,105,Two year,Electronic invoice,Fiber,No,No,38.51,4045.69,3,Yes,4,0,
C1451,Female,49,Denmark,63,Two year,Electronic invoice,Mobile,No,Yes,35.96,2283.88,3,Yes,4,0,
C1452,Female,37,Germany,101,Two year,Credit card,Mobile,Yes,No,47.45,4816.6,3,Yes,4,0,
C1453,Female,67,Finland,44,Two year,Bank transfer,Fiber,Yes,No,63.3,2761.08,1,Yes,4,1,Moving
C1454,Female,28,Denmark,105,Two year,Bank transfer,Fiber,Yes,Yes,67.69,7071.92,2,No,4,0,
C1455,Male,32,Norway,81,Month-to-month,Electronic invoice,DSL,No,Yes,63.34,5146.13,2,Yes,4,0,
C1456,Female,49,Sweden,57,Two year,Credit card,Fiber,Yes,Yes,105.99,6043.76,0,Yes,4,0,
C1457,Female,45,Finland,19,Month-to-month,Bank transfer,None,Yes,No,56.27,1072.42,2,Yes,4,0,
C1458,Female,39,Sweden,57,Month-to-month,Direct debit,DSL,No,No,51.58,2956.14,2,Yes,4,1,Other
C1459,Male,58,Sweden,111,One year,Electronic invoice,DSL,Yes,No,48.49,5366.19,2,Yes,5,0,
C1460,Female,34,Finland,88,Two year,Credit card,DSL,Yes,No,29.41,2583.28,2,No,5,0,
C1461,Male,76,Denmark,56,Month-to-month,Credit card,Mobile,No,No,40.45,2275.67,2,No,4,0,
C1462,Female,43,Denmark,101,One year,Credit card,Fiber,No,Yes,80.78,8139.76,1,No,4,0,
C1463,Male,61,Norway,76,One year,Credit card,DSL,Yes,Yes,44.57,3376.47,0,No,5,0,
C1464,Female,24,Germany,67,Month-to-month,Direct debit,Fiber,No,Yes,64.01,4290.77,0,No,5,1,Moving
C1465,Other,59,Finland,118,Month-to-month,Direct debit,Fiber,Yes,No,59.86,7073.95,0,No,5,1,Other
C1466,Male,74,Finland,77,Two year,Direct debit,Fiber,Yes,No,72.89,5583.6,1,No,4,1,Moving
C1467,Other,43,Norway,96,Two year,Credit card,Mobile,Yes,No,21.93,2118.62,4,No,4,0,
C1468,Male,42,Finland,91,Month-to-month,Credit card,Fiber,Yes,Yes,50.11,4568.75,2,No,5,1,Competitor
C1469,Female,27,Finland,51,Two year,Credit card,Fiber,Yes,No,67.46,3423.61,2,Yes,4,0,
C1470,Female,76,Finland,36,Two year,Credit card,DSL,Yes,No,25.23,953.26,1,Yes,5,0,
C1471,Female,62,Finland,7,Month-to-month,Direct debit,DSL,No,No,43.3,284.09,1,Yes,4,0,
C1472,Female,36,Denmark,43,Two year,Credit card,Fiber,Yes,No,36.98,1604.83,2,No,4,1,Competitor
C1473,Female,28,Finland,97,Two year,Credit card,Fiber,No,Yes,71.9,6979.85,0,Yes,5,0,
C1474,Male,30,Sweden,107,One year,Bank transfer,Fiber,Yes,No,56.42,6028.67,1,Yes,5,0,
C1475,Male,70,Finland,4,Month-to-month,Bank transfer,DSL,Yes,No,22.8,93.0,9,Yes,3,1,Moving
C1476,Female,25,Norway,117,Two year,Bank transfer,DSL,No,No,28.28,3319.43,0,No,5,0,
C1477,Female,57,Finland,68,Two year,Electronic invoice,Mobile,No,Yes,34.63,2411.93,2,Yes,5,0,
C1478,Female,21,Denmark,30,Month-to-month,Credit card,Fiber,Yes,Yes,71.87,2127.13,3,No,4,0,
C1479,Female,64,Sweden,44,One year,Direct debit,Mobile,Yes,Yes,54.31,2335.42,1,No,4,1,Competitor
C1480,Male,48,Finland,8,One year,Bank transfer,Mobile,Yes,No,32.85,242.6,1,Yes,5,0,
C1481,Female,45,Sweden,105,Two year,Bank transfer,Fiber,Yes,No,70.94,7448.1,0,No,5,0,
